,행정동,center_lat,center_lon,주차장수,최소거리(m)
101,자양4동,37.53750467756565,127.06613801066884,0.0,0.0
102,자양4동,37.538406012520106,127.06613278832155,0.0,0.0
103,자양4동,37.53930734733602,127.0661275657416,0.0,0.0
104,자양4동,37.54020868201338,127.066122342929,1.0,36.0
105,자양4동,37.54111001655219,127.06611711988371,0.0,0.0
106,화양동,37.54201135095247,127.0661118966058,0.0,0.0
107,화양동,37.542912685214205,127.06610667309516,0.0,0.0
108,화양동,37.543814019337375,127.06610144935186,0.0,0.0
109,화양동,37.54471535332202,127.06609622537584,0.0,0.0
110,화양동,37.54561668716809,127.06609100116708,0.0,0.0
111,자양3동,37.52579146192072,127.06733758567856,0.0,0.0
112,자양3동,37.52669279881045,127.06733237997004,0.0,0.0
113,자양3동,37.52759413556166,127.0673271740296,0.0,0.0
114,자양3동,37.528495472174335,127.0673219678573,0.0,0.0
115,자양3동,37.52939680864849,127.06731676145309,0.0,0.0
116,자양3동,37.530298144984116,127.06731155481688,0.0,0.0
117,자양3동,37.53119948118122,127.0673063479488,1.0,57.0
118,자양3동,37.53210081723978,127.06730114084873,0.0,0.0
119,자양4동,37.53300215315982,127.06729593351668,0.0,0.0
120,자양4동,37.533903488941334,127.06729072595272,0.0,0.0
121,자양4동,37.53480482458431,127.06728551815677,0.0,0.0
122,자양4동,37.53570616008874,127.0672803101288,0.0,0.0
123,자양4동,37.53660749545466,127.06727510186884,0.0,0.0
124,자양4동,37.53750883068202,127.06726989337687,0.0,0.0
125,자양4동,37.53841016577085,127.06726468465288,0.0,0.0
126,자양4동,37.53931150072116,127.06725947569682,0.0,0.0
127,자양4동,37.540212835532905,127.06725426650874,0.0,0.0
128,화양동,37.541114170206114,127.06724905708862,0.0,0.0
129,화양동,37.5420155047408,127.0672438474364,0.0,0.0
